order_id,customer_id,order_date,status,amount
6988,1251,2023-01-12,completed,3510.65
5047,1743,2022-03-22,completed,2321.83
5153,1963,2022-03-26,processing,2999.01
6860,1747,2023-11-02,completed,4883.3
4976,1983,2023-10-30,completed,5875.83
6002,1666,2023-01-02,completed,4233.17
4930,1361,2023-07-28,processing,2139.6
6622,1831,2023-04-06,completed,463.02
4180,1244,2022-08-11,processing,6060.36
6073,1225,2023-03-19,completed,2035.26
5411,1911,2023-06-22,completed,9118.22
5323,1221,2023-10-24,completed,1977.33
6706,1346,2022-06-21,completed,1138.1
6146,1744,2022-08-11,cancelled,2205.09
4348,1186,2022-12-30,completed,4984.79
5953,1817,2023-04-17,completed,2472.54
4723,1709,2022-10-01,cancelled,4223.4
4023,1499,2023-07-19,completed,2218.4
6908,1739,2023-09-23,processing,4389.18
4462,1677,2023-10-19,Cancelled,5369.84
6157,1411,2023-08-05,completed,1196.04
5577,1251,2023-12-06,completed,1718.28
5401,1095,2023-09-23,cancelled,6683.31
5819,1662,2023-11-07,processing,7564.41
5807,1624,2022-08-24,completed,4352.38
4204,1106,2023-06-18,cancelled,3691.96
5522,1811,2023-09-05,processing,2888.08
5334,1356,2022-10-27,completed,4392.71
4315,1201,2022-01-24,completed,6409.13
6959,1640,2023-09-07,completed,2347.59
5767,1219,2023-05-02,cancelled,4906.96
6004,1424,2023-11-22,completed,5153.32
6671,1657,2023-04-14,cancelled,2446.86
5760,1157,2023-07-29,completed,863.1
5863,1449,2022-09-20,processing,3105.21
4982,1258,2023-04-29,completed,3408.69
6140,1449,2022-06-24,processing,6554.31
4911,1677,2022-11-09,completed,5857.01
5664,1575,2022-03-03,processing,1674.55
6270,1437,2022-01-29,processing,4083.66
4708,1516,2023-12-26,Completed,3934.07
4183,1626,2023-11-08,cancelled,8429.06
4899,1941,2022-03-01,completed,4153.52
6119,1176,2022-07-05,processing,0.0
5665,1370,2022-05-13,completed,6281.42
5312,1564,2022-03-11,completed,1121.4
4276,1357,2023-03-05,completed,7280.24
4114,1282,2023-09-06,processing,2529.18
6109,1311,2022-09-16,completed,5998.57
4840,1993,2023-05-01,processing,891.56
4174,1961,2023-12-14,processing,2976.05
5838,1023,2022-03-31,completed,8640.49
6120,1119,2023-05-30,completed,5548.82
6408,1836,2023-07-04,completed,3791.38
6176,1620,2022-01-13,processing,985.4
5317,1761,2022-07-30,completed,4450.62
4039,1645,2023-06-09,completed,7317.07
4727,1183,2023-03-15,processing,2626.04
4493,1568,2023-08-24,cancelled,2428.74
6927,1246,2023-03-11,processing,2351.31
4589,1632,2022-05-08,completed,1263.58
6133,1753,2023-05-06,completed,7491.3
5415,1221,2023-03-22,cancelled,3391.1
6736,1368,2022-06-06,processing,7737.14
4469,1460,2022-11-02,processing,2013.0
5796,1139,2023-02-23,completed,1314.52
6542,1304,2022-08-10,completed,1324.16
4410,1444,2022-05-26,completed,104.44
4040,1900,2023-11-09,completed,1960.08
4134,1812,2023-05-10,completed,6001.15
4091,1139,2023-12-16,processing,4768.6
5985,1509,2023-01-02,completed,33.02
5569,1874,2022-10-26,completed,1254.84
4403,1392,2022-05-14,completed,1566.28
6866,1935,2023-07-25,completed,4751.4
4273,1137,2022-04-13,cancelled,7433.69
6418,1352,2023-10-23,processing,3950.72
5162,1534,2022-11-15,processing,2372.2
4994,1712,2022-09-14,cancelled,1157.45
5723,1141,2022-09-15,completed,3800.24
4499,1771,2023-12-26,completed,5949.92
4432,1423,2022-04-07,completed,7986.86
6786,1448,2023-11-04,completed,760.44
5422,1277,2022-03-03,completed,9202.53
4773,1117,2023-11-22,completed,2180.15
6607,1333,2023-10-05,completed,7870.17
4450,1684,2023-05-10,completed,1858.58
4262,1907,2023-10-10,completed,249.0
4422,1133,2022-08-05,completed,2066.62
5682,1389,2022-06-08,processing,313.32
6811,1088,2023-08-06,processing,6483.36
5187,1330,2023-12-21,completed,5733.41
4034,1386,2022-08-17,processing,4423.73
5653,1740,2023-05-10,completed,4933.29
5662,1017,2023-09-28,completed,650.14
4247,1533,2022-12-12,cancelled,1201.59
4149,1562,2023-05-10,processing,3011.96
6314,1599,2022-07-03,completed,1774.36
6110,1169,2022-11-05,completed,4973.43
6230,1098,2022-03-01,processing,1611.09
5817,1180,2022-10-02,completed,1792.28
6746,1179,2023-05-26,processing,3549.54
6614,1573,2023-01-13,cancelled,0.0
4728,1640,2022-10-21,completed,886.32
6201,1313,2023-04-02,completed,4061.0
6320,1939,2022-10-14,completed,7737.19
4575,1367,2022-07-02,completed,1613.97
5601,1533,2023-09-14,completed,1984.56
5003,1964,2023-11-12,completed,1789.71
5646,1713,2022-10-03,completed,5149.12
5230,1344,2023-11-05,cancelled,6471.25
5613,1973,2023-03-30,cancelled,1846.03
5890,1551,2022-09-18,completed,2062.07
6919,1608,2023-07-18,completed,4227.18
4319,1613,2022-03-30,completed,1698.16
6284,1378,2022-03-14,completed,3300.9
6066,1654,2023-02-16,completed,2769.88
6737,1247,2022-08-28,completed,4527.66
6222,1265,2023-02-02,completed,73.17
6935,1044,2022-01-24,completed,1823.42
6534,1746,2022-02-24,completed,0.0
6065,1182,2023-08-07,processing,4731.45
5826,1774,2022-02-18,completed,3066.66
5774,1860,2022-12-01,processing,4032.69
4365,1606,2023-01-22,processing,4250.54
4835,1904,2023-09-28,cancelled,3842.29
4913,1435,2023-08-10,cancelled,5851.36
6999,1391,2023-03-23,processing,3703.61
5906,1530,2022-02-15,cancelled,274.8
4383,1919,2023-01-08,cancelled,917.37
6775,1266,2023-03-24,completed,4890.62
5258,1444,2022-12-12,completed,3494.26
6906,1402,2022-06-13,completed,3204.22
6835,1039,2023-12-20,completed,1013.46
4333,1422,2022-12-15,completed,735.03
6776,1731,2022-09-22,completed,3203.88
5181,1204,2022-04-06,completed,3954.57
5579,1619,2022-03-14,completed,6499.98
6068,1829,2022-05-29,completed,246.9
5891,1877,2022-04-08,completed,154.34
5970,1504,2022-05-08,completed,4798.08
6613,1240,2022-04-17,processing,4281.29
6560,1789,2023-06-09,processing,4591.1
5692,1179,2023-03-27,completed,3137.62
4480,1561,2022-12-24,completed,2109.68
4250,1059,2023-09-01,cancelled,580.3
5979,1332,2022-06-02,completed,1286.6
6982,1069,2022-07-31,completed,4514.88
6286,1334,2022-01-18,completed,4196.96
6903,1426,2023-04-12,completed,2202.25
4566,1922,2023-09-25,cancelled,4880.97
4539,1875,2023-07-03,completed,783.61
5342,1975,2022-07-15,completed,1480.0
6601,1861,2023-11-05,completed,626.64
4020,1922,2022-07-18,completed,0.0
4293,1190,2023-01-15,cancelled,2264.49
4301,1283,2022-04-25,cancelled,2873.76
4503,1552,2022-02-01,cancelled,4154.97
6256,1231,2022-12-12,cancelled,5638.7
6722,1684,2022-01-31,completed,1295.33
6791,1661,2022-06-09,cancelled,1687.15
4416,1127,2022-12-24,completed,3247.2
4771,1549,2023-12-07,completed,4569.3
5584,1962,2022-02-13,completed,792.48
5645,1768,2022-02-09,cancelled,3955.61
4221,1299,2023-02-04,processing,4872.53
5124,1670,2023-11-13,completed,5520.25
6122,1315,2022-10-03,completed,777.76
5214,1395,2022-07-12,completed,4597.04
4256,1796,2023-04-02,completed,3232.02
4203,1471,2023-02-01,cancelled,4163.33
5285,9999,2023-03-22,completed,2102.94
6282,1141,2022-10-23,processing,2132.65
5232,1548,2022-01-18,processing,494.49
4672,1188,2023-03-26,completed,3297.12
4281,1607,2023-08-17,completed,1900.16
6293,1105,2022-01-28,completed,1329.53
4927,1752,2023-03-05,processing,198.12
6896,1245,2023-11-04,Processing,7357.99
6208,1513,2023-06-23,completed,4958.86
6373,1851,2022-02-26,completed,3257.69
5800,1318,2022-05-11,completed,4025.55
5524,1815,2023-02-26,completed,2796.3
6455,1412,2023-07-01,completed,2485.6
4326,1505,2022-03-10,processing,5174.81
5171,1736,2022-02-10,completed,5725.69
4761,1525,2023-10-02,completed,4947.94
5020,1468,2023-08-31,processing,2867.16
6749,1944,2022-05-23,processing,2623.72
5465,1219,2023-07-01,cancelled,5808.62
4061,1953,2023-02-18,processing,630.72
4872,1839,2023-11-05,completed,3541.55
5950,1508,2023-06-28,completed,2170.74
6674,1426,2022-04-09,completed,2235.37
4254,1951,2022-07-25,processing,6868.76
4785,1027,2022-06-07,completed,6680.15
5061,1297,2022-07-02,completed,5444.69
6956,1463,2022-06-24,completed,3487.69
6055,1670,2023-01-13,processing,1912.92
5970,1504,2022-05-08,completed,0.0
5913,1998,2023-01-04,processing,1348.75
4862,1557,2023-08-03,completed,320.6
5672,1493,2022-02-04,processing,1376.23
5512,1776,2023-11-16,processing,6356.06
5452,1192,2023-05-25,completed,2431.57
6025,1813,2023-01-11,completed,3730.07
6976,1416,2022-02-08,completed,8484.47
6839,1367,2023-05-19,completed,7000.92
6318,1910,2022-12-17,cancelled,1383.3
6453,1345,2022-08-26,completed,7425.27
4014,1896,2023-07-23,completed,276.66
4950,1103,2023-12-24,processing,898.48
4473,1080,2023-01-14,cancelled,9869.22
5081,1690,2022-10-29,completed,-3936.81
4435,1350,2022-07-11,completed,3527.48
5507,1485,2023-06-27,completed,4475.14
5250,1164,2022-06-05,completed,6434.0
6566,1654,2022-03-09,processing,5876.44
4389,1842,2022-11-12,completed,4901.6
4627,1217,2022-06-24,cancelled,1086.75
4588,1934,2023-08-23,completed,4757.39
4878,1733,2022-05-24,completed,3445.1
5064,1410,2022-10-23,completed,5852.08
4072,1539,2023-03-10,completed,6638.02
6450,1156,2023-10-13,processing,3904.31
6852,1091,2022-09-06,completed,3884.16
4451,1104,2023-03-02,completed,3020.79
4774,1655,2023-08-16,completed,980.04
5148,1416,2023-04-08,completed,4384.94
5118,1033,2023-06-01,completed,4374.05
5681,1922,2022-12-25,completed,2374.05
4057,1293,2022-07-19,completed,5304.04
4788,1517,2022-05-02,cancelled,5136.16
5896,1320,2022-06-21,completed,735.2
6460,1508,2022-07-21,cancelled,1404.59
6965,1539,2023-12-08,cancelled,4282.4
5549,1908,2022-09-09,completed,2959.2
5765,1092,2022-11-04,completed,1249.7
6172,1776,2023-01-28,completed,411.5
4746,1402,2022-07-08,cancelled,3009.25
6887,1545,2022-10-03,completed,3829.09
4658,1705,2022-04-12,cancelled,269.86
6296,1910,2023-03-29,completed,-4217.29
5301,1283,2022-07-22,cancelled,6683.02
4201,1797,2022-07-26,completed,3182.13
6780,1322,2023-01-31,processing,5494.78
6721,1040,2023-07-22,completed,3435.38
4404,1429,2022-07-04,completed,2320.96
4121,1674,2023-05-17,processing,4079.08
5435,1518,2023-01-07,completed,8073.9
4861,1091,2022-05-24,processing,6287.7
6018,1713,2022-12-02,completed,3689.26
6096,1110,2023-01-25,completed,2323.39
6631,1217,2022-09-09,completed,1677.5
6624,1993,2022-01-31,processing,5371.65
5307,9001,2022-03-13,completed,2532.16
4997,1201,2023-03-29,completed,2934.58
5801,1693,2023-03-16,completed,2651.64
4669,1607,2022-05-11,completed,1613.97
4299,1482,2023-12-28,processing,4423.18
6039,1160,2022-11-21,processing,848.16
4367,1439,2022-12-20,completed,1786.4
5013,1038,2023-08-23,completed,4465.17
4721,1981,2022-04-19,processing,754.48
6812,1164,2023-02-28,completed,5605.8
5335,1907,2022-05-21,completed,3998.24
4465,1343,2023-02-04,cancelled,2543.52
6504,1153,2022-05-07,completed,4217.44
4733,1563,2023-05-25,processing,6652.17
4847,1763,2022-04-02,completed,5444.32
5849,1182,2023-05-31,completed,5983.35
6063,1552,2022-06-07,completed,6509.65
6331,1791,2022-03-21,completed,5974.06
4351,1232,2023-07-22,completed,-967.45
6748,1299,2023-01-03,completed,2995.86
4532,1372,2022-01-11,completed,4504.83
6026,1433,2023-02-05,completed,2065.74
6720,1483,2022-12-01,completed,4013.94
5201,1335,2023-01-29,completed,3374.3
4505,1959,2022-07-17,completed,183.8
6437,1861,2023-06-07,processing,1526.8
4441,1152,2023-05-01,completed,319.95
4377,1374,2023-04-19,completed,1428.48
4607,1647,2023-12-25,cancelled,404.88
4270,1346,2023-11-26,completed,2309.29
6204,1360,2022-04-25,completed,333.4
5374,1709,2023-05-17,completed,5650.97
6114,1229,2023-09-08,completed,3351.86
4909,1277,2022-10-12,processing,2190.58
5583,1959,2023-02-09,completed,965.12
4024,1880,2022-05-24,processing,496.16
6056,1074,2022-11-27,completed,1678.14
5598,1022,2023-05-28,completed,3841.44
5955,1421,2022-12-16,cancelled,4154.4
5993,1964,2023-10-09,cancelled,3342.2
4245,1653,2022-12-29,completed,6322.45
6231,1933,2022-04-04,cancelled,5080.76
4031,1271,2023-01-14,completed,128.16
4845,1746,2023-10-18,CANCELLED,1150.96
6005,1871,2023-07-28,processing,4552.2
5486,1336,2022-07-09,cancelled,1500.3
5771,1281,2022-01-29,processing,3319.4
6322,1838,2023-07-18,completed,1349.6
4491,1054,2022-07-27,completed,3669.84
5490,1096,2023-11-05,completed,2040.24
6553,1877,2023-09-28,completed,682.75
6485,1616,2023-04-27,cancelled,264.16
5921,1388,2023-09-15,completed,0.0
4118,1158,2023-09-20,completed,2191.8
5844,1525,2023-08-25,completed,2322.51
4095,1307,2022-01-10,completed,4230.31
6538,1290,2023-08-11,completed,3763.32
4924,1999,2023-02-22,cancelled,2160.32
4562,1838,2023-12-28,cancelled,7789.69
6166,1560,2022-01-02,completed,4151.03
6041,1256,2023-10-05,completed,1825.92
6808,1037,2022-04-04,processing,1226.16
6999,1391,2023-03-23,processing,-2706.6
6663,1448,2023-04-10,cancelled,5137.76
4088,1056,2022-01-27,completed,3929.39
5811,1840,2023-07-02,completed,330.2
5867,1403,2023-01-04,completed,6948.79
5033,1855,2022-04-19,completed,492.7
6751,1028,2022-11-06,completed,5088.38
4295,1910,2022-02-22,completed,-4993.18
5587,1188,2023-03-23,processing,1783.12
5792,1727,2022-04-13,completed,4957.02
4308,1325,2023-08-12,completed,2632.95
5083,1311,2022-06-01,processing,1261.44
6884,1790,2023-09-17,processing,414.92
6734,1715,2022-01-22,processing,5326.24
5695,1407,2022-02-25,processing,1636.78
6533,1321,2022-06-23,processing,2579.81
5816,1698,2022-05-21,completed,5659.32
6665,1577,2022-03-09,completed,5265.62
5271,1886,2022-03-04,completed,1252.45
5198,1901,2022-09-16,completed,1267.4
5202,1384,2022-03-13,completed,1926.07
5951,1748,2023-07-17,completed,826.75
4453,1346,2023-03-17,completed,3844.31
5224,1405,2022-07-26,completed,5097.78
4436,1445,2023-07-02,completed,611.58
6356,1734,2023-07-10,cancelled,3326.94
4837,1516,2023-12-19,processing,3454.78
6124,1720,2023-08-08,completed,1857.04
4576,1222,2023-03-29,cancelled,1131.66
4988,1270,2023-08-01,completed,2446.63
6043,1466,2022-02-20,completed,1242.3
5147,1856,2022-09-01,completed,3825.0
6954,1613,2022-08-17,completed,1383.3
4223,1841,2023-01-03,completed,3964.64
5511,1819,2022-11-14,cancelled,3457.12
5502,1890,2023-01-13,completed,5164.65
4158,1437,2022-11-16,processing,3794.6
4526,1131,2022-11-16,processing,4610.09
5983,1580,2023-11-21,completed,3497.03
5127,1168,2023-03-11,completed,2358.06
4890,1237,2022-02-22,processing,3601.1
4590,1635,2022-03-23,completed,2900.04
5370,1662,2023-10-13,completed,3334.02
4111,1661,2022-06-07,cancelled,3997.69
5152,1124,2023-07-18,cancelled,2360.95
5409,1166,2023-10-18,processing,1013.46
6090,1459,2022-07-29,completed,8292.96
5474,1150,2022-12-17,completed,5937.74
4324,1811,2022-01-03,completed,1833.82
4739,1076,2023-05-04,processing,1690.35
5240,1432,2023-03-04,completed,5978.51
5233,1147,2022-04-17,cancelled,4447.71
4778,1470,2023-03-15,completed,4330.37
6576,1739,2022-06-12,completed,2883.15
4104,1204,2023-04-17,cancelled,792.48
5832,1721,2022-08-19,completed,2928.33
4071,1636,2022-11-19,completed,5947.87
6017,1963,2023-03-17,completed,3336.85
5096,1797,2023-10-21,completed,4259.85
4189,1630,2023-07-31,completed,2339.7
6656,1387,2022-05-24,cancelled,1552.5
5210,1776,2023-07-14,cancelled,2474.26
6265,1906,2022-06-09,completed,2519.56
5030,1349,2023-05-29,completed,4630.29
5671,1135,2023-10-21,Cancelled,1080.53
5438,1603,2022-08-08,completed,8806.78
6092,1643,2023-05-02,completed,9531.63
6770,1648,2023-03-14,completed,2857.3
4309,1353,2022-06-01,completed,4753.05
6419,1923,2023-11-01,processing,243.94
4238,1259,2022-05-16,processing,1681.59
5225,1039,2023-02-02,completed,91.6
6937,1445,2022-09-05,completed,4500.45
6685,1689,2022-01-27,completed,3242.6
5011,1232,2022-07-12,completed,2949.32
5462,1407,2022-01-03,completed,723.9
5432,1826,2023-09-01,completed,2237.1
6269,1733,2022-08-21,completed,527.42
5373,1524,2023-05-15,completed,6844.02
6664,1484,2022-08-26,completed,4824.86
6837,1034,2022-05-18,completed,2168.46
5384,1043,2022-03-13,completed,1488.15
6490,1185,2022-09-12,completed,4525.79
4414,1267,2022-06-17,cancelled,3162.5
4141,1493,2023-07-27,completed,6773.8
4969,1103,2022-09-28,cancelled,6064.42
5144,1735,2023-02-18,completed,5079.32
5029,1028,2022-08-16,processing,2553.58
5376,1197,2022-12-10,processing,4464.53
4478,1498,2022-01-29,completed,1355.37
5074,1373,2023-02-14,cancelled,3854.85
4418,1787,2023-05-26,cancelled,243.94
4234,1432,2022-12-28,completed,2418.73
4179,1984,2022-07-27,completed,5991.85
4177,1627,2022-06-13,completed,4427.17
6396,1591,2022-04-23,completed,4241.91
5676,1215,2022-03-13,processing,2747.07
4620,1323,2022-09-03,completed,5896.94
6703,1256,2023-10-19,completed,1231.75
5402,1286,2022-07-10,completed,1165.52
4485,1515,2022-01-20,completed,6796.08
4280,1497,2023-06-12,completed,2158.88
5789,1712,2023-11-23,completed,1267.4
6973,1872,2022-10-13,cancelled,1524.0
5777,1603,2022-09-25,completed,213.3
4579,1786,2022-07-26,completed,1653.85
5542,1868,2022-12-12,completed,45.8
6615,1093,2023-01-20,cancelled,3634.81
6022,1760,2023-12-11,cancelled,3429.96
4980,1010,2022-10-31,completed,4415.4
5443,1608,2022-10-26,processing,6860.54
6530,1641,2022-06-04,completed,6808.37
4741,1154,2022-07-06,completed,2063.86
5290,1428,2022-09-10,completed,2372.47
5772,1130,2023-12-18,completed,5800.97
6980,1372,2023-08-17,processing,3129.22
4185,1864,2023-07-18,completed,2827.77
4422,1133,2022-08-05,completed,2066.62
4046,1676,2022-05-14,processing,5078.7
4594,1211,2023-07-07,completed,2127.54
6432,1962,2022-06-09,completed,5380.88
6274,1376,2022-12-27,completed,3885.98
4411,1131,2023-05-27,completed,2804.35
4355,1683,2023-09-10,completed,4820.33
4020,1922,2022-07-18,completed,5887.72
4586,1811,2023-08-06,completed,2821.57
5566,1749,2022-04-22,completed,2082.51
4346,1924,2023-07-05,completed,2205.09
6834,1808,2023-10-18,processing,1864.2
5875,1649,2023-09-25,completed,1626.85
4496,1956,2023-05-09,completed,6596.3
4743,1903,2023-10-20,completed,4513.33
4387,1884,2023-08-27,completed,3616.66
5709,1181,2022-04-13,completed,5050.97
4615,1203,2023-05-14,completed,3619.55
4290,1491,2023-12-15,completed,4678.38
5578,1984,2023-03-02,completed,4706.5
5165,1777,2022-10-26,completed,5001.26
4909,1277,2022-10-12,processing,2190.58
4949,1520,2022-12-10,completed,3959.08
5294,1069,2023-04-06,completed,-1819.73
4790,1943,2022-03-22,processing,4180.88
5865,1913,2022-11-03,processing,3705.37
6922,1383,2022-07-21,completed,991.39
4083,1586,2023-02-19,completed,1784.58
4419,1292,2023-11-29,cancelled,1834.74
4123,1844,2023-09-24,completed,3347.63
4306,1496,2023-01-16,completed,919.62
6575,1979,2022-04-27,cancelled,3389.94
5107,1302,2026-06-25,completed,2263.49
6243,1873,2023-10-12,completed,3558.82
5464,1788,2023-09-07,cancelled,2228.9
4767,1328,2023-08-05,completed,3346.3
5496,1415,2023-08-28,completed,6720.99
6872,1658,2022-01-18,completed,1956.08
4476,1967,2023-07-27,completed,0.0
6067,1223,2022-10-31,cancelled,2139.39
4198,1861,2022-02-01,completed,8050.98
6317,1890,2022-03-15,completed,2084.35
4808,1673,2023-01-16,completed,1529.97
6435,1044,2022-12-27,completed,2836.88
6911,1110,2022-09-10,completed,1621.44
5026,1742,2022-09-08,completed,7700.39
5085,1384,2023-01-23,completed,3612.8
4929,1819,2023-01-06,completed,3561.21
6924,1902,2022-02-26,completed,4066.05
4294,1304,2023-03-13,completed,6580.4
6341,1991,2023-05-24,completed,2835.74
5501,1424,2022-04-20,completed,1282.65
5067,9003,2023-04-29,cancelled,267.45
4179,1984,2022-07-27,completed,5991.85
4707,1224,2023-08-30,cancelled,2562.8
4460,1424,2023-02-24,completed,4685.02
6125,1038,2022-12-08,completed,5024.23
6024,1270,2022-07-12,completed,3343.77
5887,1503,2023-04-15,completed,2510.16
4249,1258,2022-07-17,completed,-3194.57
6086,1479,2023-09-14,completed,6594.5
4616,1266,2023-02-23,completed,5596.08
6918,1749,2023-05-31,completed,1226.78
4908,1666,2023-04-10,completed,222.89
4170,1532,2023-07-05,completed,1157.45
5154,1861,2023-11-28,completed,493.8
5654,1227,2023-12-13,completed,3678.18
6033,1734,2022-05-15,completed,2046.05
5517,1017,2023-12-08,completed,1012.29
4664,1988,2023-09-11,completed,221.58
6743,1218,2022-11-05,processing,237.22
6676,1251,2022-01-24,completed,386.76
5176,1664,2022-11-26,cancelled,2895.88
4760,1500,2022-02-10,completed,4724.67
5168,1249,2023-08-23,completed,1149.72
4703,1564,2023-12-30,completed,4332.24
5164,1897,2022-10-06,completed,4751.74
6379,1283,2022-10-22,completed,3690.5
5014,1356,2023-10-24,cancelled,3511.45
4724,1002,2022-08-18,completed,1581.75
4606,1667,2023-01-30,completed,3818.84
6303,1817,2022-09-27,processing,6261.78
6011,1457,2022-05-13,completed,899.0
5928,1308,2023-11-03,completed,2234.23
6759,1189,2022-12-15,completed,3308.74
6094,1416,2022-10-10,completed,6034.18
4653,1458,2022-11-18,completed,1667.0
5842,1690,2023-10-23,processing,2236.18
4915,1303,2022-12-12,processing,-4988.87
6800,1637,2023-01-14,completed,3664.07
5688,1720,2022-09-08,processing,4228.26
5006,1478,2023-08-05,cancelled,2699.44
5292,1995,2022-08-23,cancelled,8117.58
5899,1930,2023-04-01,completed,739.05
6673,1151,2022-10-31,processing,3148.12
6296,1910,2023-03-29,completed,573.12
4827,1999,2023-04-09,processing,3678.24
5375,1234,2022-11-17,completed,2581.47
6582,1832,2023-06-27,completed,5679.3
6962,1505,2022-08-05,cancelled,2306.19
4937,1122,2022-12-11,completed,6322.04
6235,1302,2022-03-31,completed,5851.11
6796,1209,2022-07-29,completed,5717.09
4750,1247,2022-10-03,completed,3586.09
4240,1268,2023-12-19,completed,5477.76
6330,1682,2022-04-16,processing,1093.75
5108,1817,2022-08-09,processing,3960.85
4079,1708,2022-06-17,completed,1933.4
6370,1165,2022-11-02,completed,3107.0
6052,1639,2023-12-20,completed,5333.54
6708,1738,2022-03-08,cancelled,5472.67
5920,1613,2022-04-02,completed,165.1
5126,1554,2022-12-23,completed,957.42
5914,1650,2022-08-01,completed,2151.07
5736,1557,2023-07-20,completed,1361.59
6702,1808,2022-03-23,completed,3020.18
6645,1257,2022-08-23,completed,4943.67
6001,1999,2022-10-06,processing,5194.72
5367,1075,2023-08-03,completed,1634.62
5627,1349,2023-05-19,cancelled,4777.05
5390,1866,2023-02-21,completed,4247.29
6245,1985,2023-03-08,completed,3937.58
5652,1349,2023-02-19,completed,4420.32
6769,1071,2023-11-23,completed,4809.74
4241,1858,2023-05-23,completed,4949.54
5248,1340,2022-04-03,completed,2340.63
5697,1710,2023-12-23,completed,3601.68
5180,1195,2023-08-19,completed,7078.48
4502,1781,2023-02-07,processing,132.98
4462,1677,2023-10-19,completed,5369.84
6927,1246,2026-03-29,processing,2351.31
6625,1615,2023-01-22,completed,3054.45
4175,1026,2022-07-03,completed,2869.46
6238,1271,2023-03-13,completed,146.34
4423,1391,2022-04-05,completed,2985.16
4662,1963,2023-12-13,completed,5190.69
6390,1241,2022-11-25,processing,3137.83
5137,1989,2022-06-05,cancelled,832.33
4050,1110,2022-06-08,completed,7309.36
6077,1462,2023-02-12,processing,6060.8
4788,1517,2022-05-02,cancelled,5136.16
4066,1255,2022-10-22,completed,5033.48
6097,1826,2023-02-08,completed,2342.21
4864,1472,2022-02-25,completed,221.58
5387,1951,2023-07-20,completed,1806.77
4572,1070,2022-03-26,processing,2043.12
5215,1933,2022-08-08,completed,3016.74
6809,1810,2023-11-04,completed,3359.78
4641,1290,2023-12-15,completed,3442.13
4537,1122,2022-05-28,completed,2466.9
6048,1709,2023-07-07,completed,1459.99
5480,1609,2023-06-18,processing,424.08
4867,1917,2023-11-23,cancelled,356.24
4498,1851,2022-05-24,cancelled,6852.41
5892,1586,2022-02-10,cancelled,4676.85
5353,1121,2023-12-16,processing,5190.23
4953,1004,2023-03-21,completed,4999.95
5702,1149,2023-02-12,completed,540.12
5447,1216,2022-09-04,Processing,819.39
4677,1044,2023-09-14,completed,2165.37
5558,1249,2022-06-08,cancelled,1072.89
5115,1694,2023-12-22,completed,1000.29
5740,1618,2023-07-24,cancelled,2275.23
4334,1516,2022-08-15,completed,7040.01
6194,1176,2022-06-14,completed,2205.09
4366,1047,2022-05-12,completed,3894.8
4384,1242,2022-04-25,processing,6339.95
4425,1754,2022-11-14,cancelled,6407.32
4468,1750,2022-03-03,completed,1770.7
4267,1047,2022-09-06,cancelled,0.0
4884,1622,2023-10-09,completed,1288.56
4466,1096,2023-06-08,processing,1622.12
6870,1277,2023-09-01,cancelled,2907.76
5539,1906,2022-03-17,completed,6322.84
6316,1189,2023-11-26,completed,1232.98
6690,1222,2022-02-08,completed,2944.92
5632,1185,2022-08-18,cancelled,3564.2
4779,1447,2023-01-26,completed,2599.3
5775,1433,2023-09-24,cancelled,7145.98
6354,1310,2023-07-10,completed,5826.61
6619,1275,2023-09-17,completed,4107.77
6458,1503,2022-09-21,completed,996.88
5391,1940,2022-08-14,completed,1046.52
4819,1232,2022-06-24,completed,502.05
5942,1293,2023-01-14,completed,4585.26
6334,1367,2022-03-10,completed,1851.05
5644,1589,2023-03-23,processing,3905.87
4737,1121,2023-12-14,cancelled,1232.42
5573,1904,2023-02-21,completed,3107.0
5101,1097,2023-03-30,completed,4498.36
6449,1308,2022-05-02,completed,3318.54
4977,1944,2022-04-18,completed,863.1
5886,1716,2023-01-19,completed,1831.41
5490,1096,2023-11-05,completed,2040.24
5870,1616,2023-12-05,completed,0.0
5380,1551,2022-12-16,completed,3412.7
6091,1644,2023-10-14,completed,4267.01
5607,1586,2022-12-11,completed,3776.69
4922,1359,2022-04-22,completed,5287.43
5935,1970,2023-04-17,completed,3518.53
4457,1161,2022-10-27,cancelled,2509.42
5980,1179,2023-02-15,cancelled,1601.75
5068,1761,2023-09-08,cancelled,3899.41
5700,1680,2022-01-25,completed,1737.81
4595,1534,2022-11-26,completed,2082.61
6779,1500,2022-07-07,completed,5016.43
6701,1219,2023-03-23,completed,6788.12
6740,1651,2022-01-21,processing,3029.68
4313,1026,2023-02-16,processing,3816.42
4300,1401,2022-07-03,completed,465.75
5326,1015,2022-04-26,completed,4569.64
5888,1165,2023-10-11,completed,1158.24
4640,1433,2023-11-26,completed,1922.78
4047,1961,2023-05-09,completed,3333.85
4918,1452,2022-07-04,completed,2725.94
4706,1279,2022-07-31,completed,2974.3
5128,1899,2023-03-27,completed,5876.02
6454,1129,2023-08-06,processing,398.94
5379,1188,2023-10-26,completed,4753.56
6010,1658,2023-06-19,processing,3832.16
6363,1779,2022-09-15,completed,932.1
5027,1716,2022-08-06,completed,2610.02
4258,1490,2023-03-23,completed,1100.04
4125,1572,2023-07-26,completed,2372.2
4448,1449,2022-08-26,processing,2459.84
6562,1982,2022-09-09,completed,3085.0
