order_item_id,order_id,product_id,qty,unit_price,subtotal
9354,5411,3011,9,297.43,2676.87
5656,4215,3011,8,297.43,2379.44
13908,6945,3020,7,63.68,445.76
11509,6132,3013,5,82.3,411.5
13878,6935,3045,2,134.96,269.92
12696,6538,3032,10,222.89,2228.9
7220,4731,3010,2,153.27,306.54
6197,4393,3042,3,66.49,199.47
11108,6006,3005,5,144.78,723.9
6164,4384,3017,8,210.24,1681.92
5622,4206,3040,9,210.64,1895.76
6351,4449,3027,6,263.71,1582.26
6631,4537,3013,9,82.3,740.7
5516,4175,3030,2,335.5,671.0
8086,5001,3021,2,104.44,208.88
13000,6640,3008,5,106.65,533.25
8528,5147,3037,8,337.43,2699.44
8934,5276,3021,10,104.44,1044.4
8246,5058,3040,10,210.64,2106.4
10060,5654,3034,10,198.12,1981.2
6650,4543,3014,5,245.01,1225.05
12343,6421,3041,5,125.74,628.7
8041,4987,3047,4,37.84,151.36
10288,5725,3001,9,261.63,2354.67
8643,5182,3006,6,310.7,1864.2
8270,5065,3041,1,125.74,125.74
12787,6566,3022,3,243.94,731.82
7935,4956,3023,7,246.35,1724.45
12665,6528,3013,9,82.3,740.7
13333,6754,3010,1,153.27,153.27
13103,6674,3044,9,179.33,1613.97
6352,4449,3031,3,33.02,99.06
6836,4605,3045,1,134.96,134.96
5517,4175,3017,6,210.24,1261.44
10710,5864,3038,9,141.36,1272.24
10719,5866,3046,1,88.69,88.69
5637,4210,3006,8,310.7,2485.6
11971,6289,3007,3,155.25,465.75
8587,5165,3016,8,269.86,2158.88
11747,6213,3021,5,104.44,522.2
13789,6907,3028,8,94.59,756.72
11316,6072,3045,9,134.96,1214.64
10301,5729,3037,7,337.43,2362.01
8025,4983,3027,3,263.71,791.13
13614,6850,3049,3,45.8,137.4
5922,4299,3044,2,179.33,358.66
5127,4046,3001,7,261.63,1831.41
8979,5292,3002,6,296.0,1776.0
10935,5946,3004,5,73.17,365.85
13606,6849,3005,9,144.78,1303.02
13047,6658,3007,4,155.25,621.0
9459,5449,3046,8,88.69,709.52
7013,4665,3024,6,267.45,1604.7
12268,6396,3020,6,63.68,382.08
9726,5545,3025,2,287.7,575.4
13829,6918,3011,2,297.43,594.86
12887,6599,3001,8,261.63,2093.04
11311,6070,3033,10,320.35,3203.5
12997,6638,3017,6,210.24,1261.44
8920,5272,3035,10,275.01,2750.1
6337,4444,3032,7,222.89,1560.23
13785,6906,3015,2,183.8,367.6
8156,5026,3007,8,155.25,1242.0
12140,6349,3001,6,261.63,1569.78
12447,6452,3004,9,73.17,658.53
12942,6620,3037,9,337.43,3036.87
13058,6662,3013,5,82.3,411.5
12952,6623,3013,1,82.3,82.3
9316,5400,3006,3,310.7,932.1
12258,6393,3027,5,263.71,1318.55
13253,6726,3049,9,45.8,412.2
13794,6908,3044,7,179.33,1255.31
13441,6791,3037,5,337.43,1687.15
10126,5674,3045,4,134.96,539.84
6737,4569,3003,8,276.66,2213.28
12026,6307,3023,5,246.35,1231.75
11944,6279,3001,8,261.63,2093.04
8296,5073,3029,8,325.37,2602.96
10411,5764,3040,2,210.64,421.28
8864,5251,3008,3,106.65,319.95
13355,6765,3045,2,134.96,269.92
12919,6611,3038,8,99999.0,799992.0
10291,5725,3010,10,153.27,1532.7
13691,6873,3037,1,337.43,337.43
11303,6066,3039,7,201.46,1410.22
9598,5499,3018,2,110.79,221.58
12784,6566,3039,8,201.46,1611.68
13521,6819,3041,6,125.74,754.44
7661,4876,3047,8,37.84,302.72
5819,4270,3008,10,106.65,1066.5
13678,6868,3020,9,63.68,573.12
9164,5353,3012,8,253.48,2027.84
8709,5202,3032,3,222.89,668.67
9856,5589,3020,9,63.68,573.12
13271,6734,3012,10,253.48,2534.8
7071,4682,3034,9,198.12,1783.08
10985,5967,3023,4,246.35,985.4
10298,5728,3032,5,222.89,1114.45
11030,5982,3005,3,144.78,434.34
5014,4005,3041,2,125.74,251.48
10757,5878,3014,10,245.01,2450.1
9962,5622,3004,3,73.17,219.51
13459,6798,3009,1,166.7,166.7
5620,4205,3043,2,32.04,64.08
7109,4693,3034,5,198.12,990.6
11929,6274,3011,5,297.43,1487.15
5475,4161,3012,6,253.48,1520.88
12828,6582,3035,9,275.01,2475.09
7740,4898,3009,2,166.7,333.4
6399,4463,3029,4,325.37,1301.48
11925,6271,3015,1,183.8,183.8
5522,4176,3046,7,88.69,620.83
6331,4442,3038,4,141.36,565.44
11488,6123,3008,6,106.65,639.9
6561,4513,3045,7,134.96,944.72
6248,4412,3021,8,104.44,835.52
6821,4601,3030,5,335.5,1677.5
12683,6533,3041,8,125.74,1005.92
7146,4705,3005,3,144.78,434.34
8646,5183,3002,8,296.0,2368.0
9714,5541,3006,6,310.7,1864.2
5893,4292,3037,10,337.43,3374.3
13766,6899,3017,7,210.24,1471.68
13239,6721,3007,2,155.25,310.5
11171,6024,3004,3,73.17,219.51
5653,4215,3038,7,141.36,989.52
9853,5587,3032,8,222.89,1783.12
5145,4050,3037,6,337.43,2024.58
5035,4012,3009,7,166.7,1166.9
11604,6162,3016,5,269.86,1349.3
5008,4003,3035,5,275.01,1375.05
5266,4088,3006,7,310.7,2174.9
9987,5628,3049,8,45.8,366.4
11933,6275,3026,10,305.79,3057.9
11733,6208,3048,4,154.34,617.36
9839,5582,3016,8,269.86,2158.88
6186,4390,3049,4,45.8,183.2
10003,5633,3034,3,198.12,594.36
6604,4529,3045,6,134.96,809.76
12666,6528,3015,2,183.8,367.6
6863,4615,3012,4,253.48,1013.92
7009,4663,3025,1,287.7,287.7
6446,4478,3038,7,141.36,989.52
9297,5395,3046,2,88.69,177.38
8022,4981,3034,10,198.12,1981.2
12165,6356,3022,9,243.94,2195.46
8240,5057,3006,8,310.7,2485.6
9370,5419,3005,10,144.78,1447.8
11529,6138,3042,5,66.49,332.45
7841,4928,3022,4,243.94,975.76
5050,4019,3043,4,32.04,128.16
5790,4259,3022,5,243.94,1219.7
13253,6726,3049,9,99999.0,899991.0
12617,6509,3005,4,144.78,579.12
9266,5384,3036,9,165.35,1488.15
10024,5641,3013,9,82.3,740.7
13116,6679,3050,8,237.22,1897.76
12765,6559,3017,2,210.24,420.48
6417,4470,3039,4,201.46,805.84
11022,5978,3042,9,66.49,598.41
10435,5773,3018,2,110.79,221.58
13916,6949,3017,8,210.24,1681.92
11129,6012,3024,6,267.45,1604.7
12876,6596,3010,7,153.27,1072.89
13045,6657,3049,4,45.8,183.2
11918,6270,3031,3,33.02,99.06
9780,5563,3019,4,190.11,760.44
6937,4639,3047,7,37.84,264.88
9130,5340,3032,3,222.89,668.67
5371,4124,3034,4,198.12,792.48
7482,4817,3004,7,73.17,512.19
13697,6875,3001,8,261.63,2093.04
5835,4274,3034,8,198.12,1584.96
8841,5244,3012,8,253.48,2027.84
9804,5574,3025,2,287.7,575.4
13945,6958,3037,8,337.43,2699.44
14021,6984,3004,7,73.17,512.19
7402,4788,3026,5,305.79,1528.95
12699,6539,3048,10,154.34,1543.4
9851,5586,3004,7,73.17,512.19
6978,4651,3038,9,141.36,1272.24
12263,6394,3045,2,134.96,269.92
9999,5632,3044,6,179.33,1075.98
13325,6751,3044,4,179.33,717.32
10850,5914,3015,3,183.8,551.4
8824,5239,3009,6,166.7,1000.2
8076,4998,3026,1,305.79,305.79
13309,6747,3040,6,210.64,1263.84
10203,5698,3037,10,337.43,3374.3
7308,4759,3017,8,210.24,1681.92
7792,4915,3018,6,110.79,664.74
9567,5490,3048,1,154.34,154.34
10238,5708,3049,5,45.8,229.0
7338,4768,3017,3,210.24,630.72
6593,4526,3020,10,63.68,636.8
10797,5893,3010,2,153.27,306.54
6065,4353,3007,3,155.25,465.75
11630,6169,3040,9,210.64,1895.76
8909,5268,3012,2,253.48,506.96
12417,6442,3047,9,37.84,340.56
8297,5073,3047,1,37.84,37.84
10216,5701,3044,10,179.33,1793.3
5240,4080,3024,9,267.45,2407.05
5920,4299,3019,8,190.11,1520.88
9447,5444,3003,7,276.66,1936.62
7342,4769,3014,5,245.01,1225.05
13466,6800,3022,5,243.94,1219.7
5812,4267,3001,3,261.63,784.89
6673,4549,3017,1,210.24,210.24
8373,5100,3044,5,179.33,896.65
7571,4844,3031,2,33.02,66.04
12463,6458,3005,4,144.78,579.12
7340,4768,3005,5,144.78,723.9
9391,5427,3037,4,337.43,1349.72
8215,5048,3028,2,94.59,189.18
6246,4411,3017,10,210.24,2102.4
12272,6396,3019,4,190.11,760.44
8405,5109,3045,8,134.96,1079.68
11614,6166,3014,1,245.01,245.01
6589,4525,3029,3,325.37,976.11
9979,5626,3037,9,337.43,3036.87
8455,5124,3014,5,245.01,1225.05
6848,4611,3038,5,141.36,706.8
12478,6463,3029,5,325.37,1626.85
12914,6609,3047,7,37.84,264.88
8464,5128,3048,4,154.34,617.36
11669,6182,3048,7,154.34,1080.38
8958,5285,3023,2,246.35,492.7
11212,6039,3038,6,141.36,848.16
9544,5481,3008,10,106.65,1066.5
7994,4973,3006,3,310.7,932.1
6988,4656,3003,9,276.66,3976.14
13983,6972,3010,8,153.27,1226.16
6618,4532,3019,8,190.11,1520.88
13762,6897,3043,6,32.04,192.24
9163,5352,3017,10,210.24,2102.4
12918,6611,3008,6,106.65,639.9
10477,5785,3015,4,183.8,735.2
10200,5697,3049,1,45.8,45.8
9112,5336,3041,3,125.74,377.22
5540,4180,3001,4,261.63,1046.52
5768,4252,3045,6,134.96,809.76
5770,4252,3050,2,237.22,474.44
8150,5024,3013,3,82.3,246.9
9121,5337,3043,3,32.04,96.12
7405,4788,3006,2,310.7,621.4
5849,4278,3011,1,297.43,297.43
10808,5897,3045,3,134.96,404.88
11535,6140,3022,10,243.94,2439.4
8828,5240,3022,6,243.94,1463.64
13075,6666,3031,6,33.02,198.12
13295,6742,3016,3,269.86,809.58
7989,4972,3007,5,155.25,776.25
13807,6910,3047,4,37.84,151.36
10262,5716,3004,3,73.17,219.51
11616,6166,3032,7,222.89,1560.23
11135,6014,3015,10,183.8,1838.0
12745,6554,3006,7,310.7,2174.9
6669,4548,3013,6,82.3,493.8
11607,6163,3046,7,88.69,620.83
9920,5609,3033,4,320.35,1281.4
5979,4318,3047,7,37.84,264.88
9619,5507,3031,7,33.02,231.14
5982,4319,3034,6,198.12,1188.72
7317,4762,3045,9,134.96,1214.64
10838,5910,3041,4,125.74,502.96
6236,4408,3025,5,287.7,1438.5
12551,6489,3009,7,166.7,1166.9
10543,5808,3033,2,320.35,640.7
11507,6131,3033,10,320.35,3203.5
6726,4566,3030,7,335.5,2348.5
8760,5217,3012,7,253.48,1774.36
8859,5249,3007,9,155.25,1397.25
8186,5036,3050,8,237.22,1897.76
10651,5844,3004,5,73.17,365.85
6495,4492,3002,5,296.0,1480.0
6332,4442,3013,5,82.3,411.5
7837,4928,3034,8,198.12,1584.96
8746,5213,3035,1,275.01,275.01
13037,6652,3037,3,337.43,1012.29
12313,6410,3017,3,210.24,630.72
13298,6744,3020,2,63.68,127.36
5288,4096,3046,7,88.69,620.83
13969,6965,3008,4,106.65,426.6
9028,5308,3015,4,183.8,735.2
6603,4528,3013,8,82.3,658.4
6733,4568,3008,6,106.65,639.9
10265,5718,3015,3,183.8,551.4
7786,4913,3017,3,210.24,630.72
12972,6629,3018,7,110.79,775.53
10010,5636,3009,1,166.7,166.7
13365,6768,3047,10,37.84,378.4
11099,6004,3020,4,63.68,254.72
10692,5858,3014,7,245.01,1715.07
11121,6009,3037,9,337.43,3036.87
10842,5911,3047,3,37.84,113.52
7301,4757,3010,5,153.27,766.35
13174,6698,3036,2,165.35,330.7
11541,6142,3009,5,166.7,833.5
9569,5490,3007,10,155.25,1552.5
9389,5425,3040,7,210.64,1474.48
9639,5514,3038,4,141.36,565.44
7653,4874,3025,2,287.7,575.4
6183,4390,3025,1,287.7,287.7
11002,5972,3031,4,33.02,132.08
6999,4661,3042,3,66.49,199.47
12461,6457,3016,5,269.86,1349.3
12143,6350,3020,4,63.68,254.72
6972,4649,3020,10,63.68,636.8
9440,5442,3007,5,155.25,776.25
13885,6938,3049,2,45.8,91.6
12329,6416,3045,2,134.96,269.92
5360,4121,3039,2,201.46,402.92
11350,6081,3015,10,183.8,1838.0
5523,4176,3047,9,37.84,340.56
11157,6020,3027,4,263.71,1054.84
12042,6312,3026,10,305.79,3057.9
6997,4660,3047,10,37.84,378.4
12752,6555,3043,9,32.04,288.36
10939,5948,3029,10,325.37,3253.7
7719,4891,3004,9,73.17,658.53
9198,5364,3009,6,166.7,1000.2
13216,6715,3012,5,253.48,1267.4
6695,4556,3026,2,305.79,611.58
10669,5849,3034,9,198.12,1783.08
6017,4334,3035,9,275.01,2475.09
13741,6888,3045,8,134.96,1079.68
9907,5605,3031,7,33.02,231.14
13586,6841,3028,6,94.59,567.54
7872,4938,3047,10,37.84,378.4
6106,4366,3025,2,287.7,575.4
11689,6192,3030,4,335.5,1342.0
13357,6766,3027,7,263.71,1845.97
7602,4855,3003,8,276.66,2213.28
8529,5147,3031,6,33.02,198.12
11760,6217,3008,5,106.65,533.25
9914,5608,3002,3,296.0,888.0
12064,6321,3049,6,45.8,274.8
5315,4104,3034,4,198.12,792.48
10718,5866,3029,5,325.37,1626.85
10815,5900,3013,7,82.3,576.1
7832,4926,3025,2,287.7,575.4
12727,6547,3009,0,166.7,666.8
5115,4042,3043,9,32.04,288.36
8486,5135,3004,10,73.17,731.7
11460,6115,3019,6,190.11,1140.66
5526,4177,3022,10,243.94,2439.4
10869,5923,3006,4,310.7,1242.8
6408,4466,3049,3,45.8,137.4
8610,5171,3043,1,32.04,32.04
8078,4999,3002,8,296.0,2368.0
12241,6388,3047,5,37.84,189.2
11017,5977,3004,5,73.17,365.85
5936,4304,3036,8,165.35,1322.8
13944,6957,3034,10,198.12,1981.2
14035,6990,3040,9,210.64,1895.76
5179,4060,3023,5,246.35,1231.75
6850,4611,3049,2,45.8,91.6
9811,5576,3009,10,166.7,1667.0
6234,4407,3039,10,201.46,2014.6
7806,4918,3009,4,166.7,666.8
5512,4173,3050,10,237.22,2372.2
5185,4062,3008,9,106.65,959.85
12124,6344,3005,4,144.78,579.12
12499,6468,3047,2,37.84,75.68
11922,6271,3032,2,222.89,445.78
7000,4661,3026,8,305.79,2446.32
10745,5874,3023,10,246.35,2463.5
8942,5280,3030,6,335.5,2013.0
9565,5489,3049,1,45.8,45.8
10254,5712,3018,4,110.79,443.16
5039,4015,3036,2,165.35,330.7
10211,5700,3013,8,82.3,658.4
13771,6901,3045,8,134.96,1079.68
8331,5087,3050,2,237.22,474.44
11040,5985,3031,1,33.02,33.02
7206,4725,3032,3,222.89,668.67
10547,5809,3012,5,253.48,1267.4
6539,4508,3032,3,222.89,668.67
12847,6587,3027,8,263.71,2109.68
5640,4210,3007,8,155.25,1242.0
6242,4409,3006,6,310.7,1864.2
8311,5077,3022,8,243.94,1951.52
11492,6125,3033,9,320.35,2883.15
5298,4099,3021,1,104.44,104.44
8951,5283,3010,5,153.27,766.35
5124,4044,3031,10,33.02,330.2
10341,5741,3015,3,183.8,551.4
11542,6143,3029,2,325.37,650.74
5976,4317,3006,4,310.7,1242.8
13714,6879,3022,2,243.94,487.88
11107,6006,3020,5,63.68,318.4
9985,5628,3002,6,296.0,1776.0
7907,4949,3044,2,179.33,358.66
10073,5657,3008,8,106.65,853.2
8769,5219,3025,5,287.7,1438.5
12850,6588,3040,1,210.64,210.64
6613,4531,3048,7,154.34,1080.38
13435,6789,3002,4,296.0,1184.0
10820,5903,3050,2,237.22,474.44
10499,5794,3013,2,82.3,164.6
13259,6729,3002,7,296.0,2072.0
9383,5423,3029,8,325.37,2602.96
9635,5512,3021,9,104.44,939.96
8379,5102,3044,5,179.33,896.65
11436,6108,3045,2,134.96,269.92
6368,4454,3039,2,201.46,402.92
9646,5516,3035,6,275.01,1650.06
13739,6887,3013,5,82.3,411.5
8886,5258,3048,8,154.34,1234.72
5339,4113,3012,9,253.48,2281.32
11176,6026,3047,3,37.84,113.52
7472,4812,3029,3,325.37,976.11
11562,6149,3014,4,245.01,980.04
10690,5858,3027,10,263.71,2637.1
8504,5141,3009,10,166.7,1667.0
13066,6664,3050,2,237.22,474.44
11109,6007,3039,10,201.46,2014.6
12894,6603,3034,5,198.12,990.6
7469,4811,3013,4,82.3,329.2
11473,6118,3036,6,165.35,992.1
8426,5115,3039,1,201.46,201.46
13544,6827,3008,10,106.65,1066.5
7200,4723,3035,5,275.01,1375.05
9810,5576,3008,9,106.65,959.85
9353,5411,3034,7,198.12,1386.84
10468,5783,3040,7,210.64,1474.48
5659,4217,3012,2,253.48,506.96
5458,4155,3016,9,269.86,2428.74
13977,6970,3044,3,179.33,537.99
8857,5249,3046,3,88.69,266.07
5845,4276,3033,4,320.35,1281.4
11943,6279,3025,2,287.7,575.4
12083,6327,3029,1,325.37,325.37
13644,6858,3031,7,33.02,231.14
5938,4305,3017,4,210.24,840.96
11353,6082,3030,10,335.5,3355.0
5138,4049,3008,9,106.65,959.85
10712,5865,3013,9,82.3,740.7
12424,6445,3004,9,73.17,658.53
6413,4468,3041,9,125.74,1131.66
5692,4226,3047,8,37.84,302.72
12651,6522,3015,9,183.8,1654.2
6341,4445,3028,10,94.59,945.9
9063,5318,3012,6,253.48,1520.88
13232,6720,3013,6,82.3,493.8
10398,5758,3018,8,110.79,886.32
10178,5690,3037,8,337.43,2699.44
7389,4784,3001,7,261.63,1831.41
5714,4233,3031,8,33.02,264.16
5224,4075,3027,6,263.71,1582.26
11654,6179,3009,1,166.7,166.7
6858,4614,3011,3,297.43,892.29
9894,5601,3043,10,32.04,320.4
7856,4933,3001,3,261.63,784.89
13610,6850,3042,4,66.49,265.96
10202,5698,3042,2,66.49,132.98
9891,5600,3012,4,253.48,1013.92
11512,6133,3011,10,297.43,2974.3
10160,5685,3012,1,253.48,253.48
6003,4328,3023,3,246.35,739.05
7304,4758,3011,2,297.43,594.86
13473,6802,3004,5,73.17,365.85
13558,6831,3009,2,166.7,333.4
12586,6501,3045,5,134.96,674.8
5644,4212,3021,8,104.44,835.52
12359,6424,3006,2,310.7,621.4
12178,6361,3049,2,45.8,91.6
7077,4684,3007,8,155.25,1242.0
6253,4413,3003,8,276.66,2213.28
6217,4402,3046,4,88.69,354.76
10193,5696,3034,9,198.12,1783.08
9936,5614,3004,8,73.17,585.36
10703,5862,3019,4,190.11,760.44
14047,6993,3025,7,287.7,2013.9
5435,4146,3022,2,243.94,487.88
7939,4957,3018,9,110.79,997.11
13084,6669,3048,4,154.34,617.36
6803,4596,3012,10,253.48,2534.8
10372,5749,3004,1,73.17,73.17
5059,4021,3015,7,183.8,1286.6
13170,6696,3032,2,222.89,445.78
5568,4189,3032,3,222.89,668.67
12167,6357,3048,9,154.34,1389.06
9508,5467,3009,5,166.7,833.5
6026,4336,3015,3,183.8,551.4
12584,6501,3019,9,190.11,1710.99
13928,6951,3045,2,134.96,269.92
5094,4034,3032,8,222.89,1783.12
11641,6173,3032,4,222.89,891.56
9584,5495,3034,5,198.12,990.6
6886,4621,3008,9,106.65,959.85
9543,5481,3047,6,37.84,227.04
11921,6270,3049,10,45.8,458.0
7131,4701,3005,9,144.78,1303.02
13698,6875,3041,4,125.74,502.96
13044,6656,3007,10,155.25,1552.5
9295,5394,3033,10,320.35,3203.5
8053,4991,3043,8,32.04,256.32
7781,4912,3047,1,37.84,37.84
10714,5865,3021,4,104.44,417.76
11107,6006,3020,5,63.68,318.4
8267,5064,3044,2,179.33,358.66
8173,5031,3042,3,66.49,199.47
11668,6182,3031,3,33.02,99.06
10846,5913,3044,3,179.33,537.99
12205,6373,3019,4,190.11,760.44
5788,4259,3008,10,106.65,1066.5
8881,5256,3013,9,82.3,740.7
13403,6778,3028,8,94.59,756.72
13768,6901,3043,5,32.04,160.2
13157,6692,3048,2,154.34,308.68
7202,4723,3027,3,263.71,791.13
14071,7000,3012,7,253.48,1774.36
10923,5941,3012,6,253.48,1520.88
5842,4276,3008,9,106.65,959.85
13879,6936,3030,2,335.5,671.0
6291,4426,3049,7,45.8,320.6
11490,6124,3017,5,210.24,1051.2
10023,5641,3025,8,287.7,2301.6
10795,5892,3001,9,261.63,2354.67
6564,4515,3031,7,33.02,231.14
13314,6749,3018,1,110.79,110.79
5207,4071,3018,8,110.79,886.32
12118,6342,3005,1,144.78,144.78
12033,6308,3030,4,335.5,1342.0
9221,5371,3006,3,310.7,932.1
12126,6345,3009,7,166.7,1166.9
13820,6915,3021,1,104.44,104.44
5828,4273,3002,8,296.0,2368.0
8127,5016,3025,10,287.7,2877.0
7851,4932,3019,6,190.11,1140.66
12374,6430,3043,3,32.04,96.12
11899,6264,3050,2,237.22,474.44
5454,4153,3003,4,276.66,1106.64
7066,4681,3020,6,63.68,382.08
10131,5675,3033,3,320.35,961.05
5853,4279,3003,2,276.66,553.32
10907,5937,3043,9,32.04,288.36
7530,4831,3029,5,325.37,1626.85
10458,5780,3027,3,263.71,791.13
11415,6099,3001,9,261.63,2354.67
6428,4472,3014,8,245.01,1960.08
11544,6143,3022,10,243.94,2439.4
13149,6690,3001,5,261.63,1308.15
8626,5178,3049,7,45.8,320.6
6869,4616,3008,5,106.65,533.25
12793,6569,3033,1,320.35,320.35
11090,6001,3041,10,125.74,1257.4
9719,5544,3006,2,310.7,621.4
11290,6063,3007,10,155.25,1552.5
12721,6546,3012,3,253.48,760.44
6900,4625,3003,3,276.66,829.98
6875,4618,3034,1,198.12,198.12
13065,6663,3012,10,253.48,2534.8
8786,5225,3049,2,45.8,91.6
7963,4964,3003,3,276.66,829.98
13964,6964,3037,4,337.43,1349.72
10575,5819,3034,9,198.12,1783.08
8813,5236,3048,4,154.34,617.36
8367,5097,3042,5,66.49,332.45
10824,5904,3021,10,104.44,1044.4
10847,5913,3048,1,154.34,154.34
5274,4091,3030,10,335.5,3355.0
9577,5493,3047,3,37.84,113.52
10378,5751,3011,9,297.43,2676.87
12682,6533,3006,1,310.7,310.7
10176,5689,3026,5,305.79,1528.95
7214,4727,3010,5,153.27,766.35
7267,4747,3013,5,82.3,411.5
9723,5544,3042,6,66.49,398.94
13227,6717,3008,6,106.65,639.9
12222,6381,3003,5,276.66,1383.3
11356,6083,3032,7,222.89,1560.23
11556,6148,3043,10,32.04,320.4
12832,6583,3027,10,263.71,2637.1
8908,5268,3013,2,82.3,164.6
7773,4910,3014,7,245.01,1715.07
5741,4243,3044,7,179.33,1255.31
7724,4893,3036,6,165.35,992.1
5223,4075,3028,4,94.59,378.36
6761,4581,3003,7,276.66,1936.62
13652,6861,3028,8,94.59,756.72
11149,6018,3015,2,183.8,367.6
6024,4335,3039,9,201.46,1813.14
12342,6420,3031,1,33.02,33.02
10081,5660,3014,3,245.01,735.03
10570,5818,3037,2,337.43,674.86
11139,6016,3046,10,88.69,886.9
9251,5379,3016,7,269.86,1889.02
11939,6277,3040,2,210.64,421.28
13442,6792,3032,7,222.89,1560.23
7067,4681,3007,1,155.25,155.25
10798,5894,3015,3,183.8,551.4
5948,4308,3043,6,32.04,192.24
11834,6244,3032,3,222.89,668.67
8996,5298,3045,1,134.96,134.96
12108,6338,3042,4,66.49,324.65
9847,5585,3044,8,179.33,1434.64
7738,4897,3050,0,237.22,1660.54
6576,4520,3007,1,155.25,155.25
5349,4116,3047,2,37.84,75.68
9772,5561,3050,5,237.22,1186.1
9088,5328,3037,1,337.43,337.43
7511,4825,3014,10,245.01,2450.1
7916,4951,3012,8,253.48,2027.84
11128,6012,3019,7,190.11,1330.77
10610,5833,3050,10,237.22,2372.2
13751,6893,3015,2,183.8,367.6
7080,4685,3046,4,88.69,354.76
9679,5531,3003,9,276.66,2489.94
5896,4292,3046,7,88.69,620.83
10391,5756,3050,8,237.22,1897.76
5773,4253,3012,8,253.48,2027.84
7471,4811,3032,1,222.89,222.89
6431,4473,3050,7,237.22,1660.54
14046,6993,3016,8,269.86,2158.88
10108,5667,3028,6,94.59,567.54
14008,6981,3022,2,243.94,487.88
13471,6802,3041,2,125.74,251.48
5590,4197,3023,2,246.35,492.7
6839,4607,3045,3,134.96,404.88
6310,4434,3038,8,141.36,727.4
11069,5994,3008,10,106.65,1066.5
7153,4708,3017,5,210.24,1051.2
7041,4674,3001,7,261.63,1831.41
7453,4806,3039,9,201.46,1813.14
7160,4709,3018,1,110.79,110.79
13484,6807,3032,8,222.89,1783.12
8664,5187,3035,6,275.01,1650.06
12018,6305,3037,7,337.43,2362.01
12928,6614,3012,5,253.48,1267.4
5838,4275,3046,8,88.69,709.52
6008,4329,3033,4,320.35,1281.4
6630,4536,3028,2,94.59,189.18
13283,6738,3015,7,183.8,1286.6
11278,6059,3022,2,243.94,487.88
6451,4481,3022,7,243.94,1707.58
7094,4688,3048,1,154.34,154.34
5244,4081,3037,9,337.43,3036.87
6111,4368,3020,2,63.68,127.36
10559,5813,3038,7,141.36,989.52
5687,4224,3014,3,245.01,735.03
12101,6336,3019,4,190.11,760.44
8458,5126,3021,4,104.44,417.76
10063,5655,3046,7,88.69,620.83
8382,5103,3013,7,82.3,576.1
6280,4423,3006,1,310.7,310.7
5289,4096,3025,4,287.7,1150.8
6709,4561,3031,2,33.02,66.04
6165,4384,3006,4,310.7,1242.8
10069,5656,3050,5,237.22,1186.1
5660,4217,3048,10,154.34,1543.4
6367,4454,3045,9,134.96,1214.64
12080,6327,3017,10,210.24,2102.4
11650,6178,3003,5,276.66,1383.3
13750,6893,3014,6,245.01,1470.06
6975,4649,3046,9,88.69,798.21
11116,6008,3011,3,297.43,892.29
7768,4909,3020,2,63.68,127.36
13749,6893,3007,5,155.25,776.25
7897,4945,3002,6,296.0,1776.0
11373,6089,3037,2,337.43,674.86
10066,5655,3034,5,198.12,990.6
13958,6963,3023,8,246.35,1970.8
10724,5867,3012,1,253.48,253.48
12353,6423,3021,1,104.44,104.44
11055,5992,3034,9,198.12,1783.08
11256,6052,3048,6,154.34,926.04
11900,6264,3041,7,125.74,880.18
11560,6148,3004,6,73.17,439.02
12182,6362,3013,10,82.3,823.0
6700,4557,3007,9,155.25,1397.25
5588,4197,3014,10,245.01,2450.1
6159,4382,3005,7,144.78,1013.46
5528,4177,3011,3,297.43,892.29
12805,6573,3010,1,153.27,153.27
10852,5915,3016,6,269.86,1619.16
13354,6765,3044,10,179.33,1793.3
11669,6182,3048,7,154.34,1580.44
12211,6375,3015,2,183.8,367.6
10412,5765,3008,10,106.65,1066.5
9818,5578,3040,6,210.64,1263.84
8340,5090,3029,10,325.37,3253.7
5242,4080,3023,1,246.35,246.35
11797,6231,3001,3,261.63,784.89
12808,6574,3035,7,275.01,1925.07
13206,6710,3023,7,246.35,1724.45
10904,5935,3024,9,267.45,2407.05
11965,6286,3017,3,210.24,630.72
7118,4696,3031,5,33.02,165.1
7723,4892,3013,6,82.3,493.8
13109,6677,3007,5,155.25,776.25
12412,6441,3030,10,335.5,3355.0
10021,5639,3049,1,45.8,45.8
13594,6845,3002,6,296.0,1776.0
7526,4829,3029,6,325.37,1952.22
12601,6504,3007,7,155.25,1086.75
7396,4786,3004,10,73.17,731.7
13706,6877,3042,5,66.49,332.45
6044,4347,3045,10,134.96,1349.6
7034,4672,3018,7,110.79,775.53
11318,6072,3033,4,320.35,1281.4
11461,6115,3047,6,37.84,227.04
8222,5052,3018,1,110.79,110.79
5857,4280,3016,8,269.86,2158.88
5664,4218,3012,5,253.48,1267.4
6343,4446,3031,2,33.02,66.04
11802,6234,3011,4,297.43,1189.72
9236,5374,3039,9,201.46,1813.14
7809,4920,3029,10,325.37,3253.7
7305,4758,3018,10,110.79,1107.9
6122,4371,3020,6,63.68,382.08
13787,6906,3016,1,269.86,269.86
13340,6757,3012,10,253.48,2534.8
9262,5382,3039,2,201.46,402.92
12689,6535,3024,10,267.45,2674.5
7228,4733,3035,4,275.01,1100.04
12228,6383,3045,3,134.96,404.88
